,ticker,tradeDate,expirDate,dte,strike,stockPrice,callVolume,callOpenInterest,callBidSize,callAskSize,putVolume,putOpenInterest,putBidSize,putAskSize,callBidPrice,callValue,callAskPrice,putBidPrice,putValue,putAskPrice,callBidIv,callMidIv,callAskIv,smvVol,putBidIv,putMidIv,putAskIv,residualRate,delta,gamma,theta,vega,rho,phi,driftlessTheta,extSmvVol,extCallValue,extPutValue,spotPrice,updatedAt
53,SPY,2022-08-16,2022-10-21,67,350,430.26,0,1680,5,4,4241,23442,1787,3576,81.42,81.72784217629494,82.01,1.19,1.191684050060148,1.2,0.29833559661456904,0.31348671152294805,0.32863782643132705,0.32556367125913305,0.306905685773785,0.307162070319699,0.30741845486561303,-0.000267432175104,0.9393884809803771,0.001958684128053,-0.053715851133284004,0.22641692809865302,0.49262513541311803,-0.603704441833236,-0.052169541260709,0.27551894951765205,81.06928521295889,0.6883694433319,430.26,2022-08-16T19:46:00Z
54,SPY,2022-08-17,2022-10-21,66,350,427.02,1,1680,5,5,2482,24841,2,9868,78.1,78.51155163570144,78.92,1.26,1.259882096080916,1.27,0.286480263842231,0.307249817856797,0.32801937187136204,0.32495999829216304,0.304117739363765,0.304377095678221,0.304636451992677,-0.001184679065612,0.9341600063832881,0.002124795098967,-0.057351875178242,0.22530412556246301,0.49196308592291305,-0.6003671903811231,-0.055596420677688003,0.280086393717396,77.99467884568199,0.8380152248643261,427.02,2022-08-17T19:46:00Z
55,SPY,2022-08-18,2022-10-21,65,350,428.15,0,1679,5,5,3544,26336,1643,19637,79.24,79.44679220482165,79.65,1.13,1.134526351700583,1.1400000000000001,0.29733214364472105,0.308214884001187,0.31909762435765204,0.31624030421541105,0.302467792226968,0.302727978665973,0.302988165104978,-5.9641771714e-05,0.9425830647212281,0.0019856811299240004,-0.049715188231873,0.192990721913846,0.433728390227607,-0.5252138151779701,-0.049136385096123,0.277058337039758,78.92606953745667,0.72807868450027,428.15,2022-08-18T19:46:00Z
56,SPY,2022-08-19,2022-10-21,64,350,422.08,1,1679,5,65,3273,28205,7718,639,73.47,73.67083278567824,73.83,1.45,1.454973591135213,1.46,0.29948739398970603,0.30780424313444005,0.316121092279174,0.325333225455172,0.304332404335872,0.30455914249215604,0.30478588064844003,-7.481277079e-06,0.9257703291636281,0.0024250883972100003,-0.06222200973532901,0.254009549426488,0.42158270614270005,-0.506321578458334,-0.061819366490670005,0.26980416829777804,72.9393114198809,0.8212984413642571,422.08,2022-08-19T19:46:00Z
57,SPY,2022-08-22,2022-10-21,61,350,412.74,7,1680,71,71,2765,28957,8391,2606,64.71,64.95007600441332,65.19,2.13,2.133492812691041,2.14,0.304584103878904,0.313763003228119,0.322941902577334,0.33191261540799205,0.311972020679381,0.31217572220467904,0.312379423729976,-0.0007297935408790001,0.9008202705095361,0.0031112189654580002,-0.079133435435632,0.27984626605038504,0.391945227512347,-0.46418356296323,-0.079030093209826,0.27046796025421205,63.94284163041256,1.182152477194964,412.74,2022-08-22T19:46:00Z
58,SPY,2022-08-23,2022-10-21,60,350,412.57,1,1686,5,91,2371,28547,1085,6469,64.44,64.60263763203413,64.76,2.0,2.004406717681832,2.01,0.30405306320515,0.310566811815338,0.317080560425526,0.32686508840999,0.30850942429042405,0.308714758617788,0.30892009294515105,0.000505321005168,0.9050319632679661,0.003095412717808,-0.075425300087053,0.27729636471136804,0.372052331138894,-0.439356252908131,-0.075912055255169,0.27003429630478004,63.69541460645354,1.145415523927088,412.57,2022-08-23T19:46:00Z
59,SPY,2022-08-24,2022-10-21,59,350,414.27,6,1685,6,6,1846,28309,1733,15476,65.8,65.97297481468604,66.14,1.6600000000000001,1.661655925907532,1.67,0.29822317491869504,0.305515251402522,0.31280732788635,0.32054475125356,0.302552898049994,0.3027595445728,0.302966191095605,0.000280073224617,0.91571492477281,0.002904557912362,-0.068154727137495,0.24183712235620403,0.358969247823744,-0.42393499268196705,-0.06885416899518,0.263129206327825,65.12688322110134,0.891139003261576,414.27,2022-08-24T19:46:00Z
60,SPY,2022-08-25,2022-10-21,58,350,418.58,200,1689,71,91,1893,27962,33857,1680,69.64,69.91167963252259,70.18,1.3,1.303682857606639,1.31,0.291008829879612,0.304804458922514,0.318600087965416,0.32321196066371005,0.30118322946903003,0.30146019988949,0.30173717030995,0.0005563201706620001,0.9278295514484771,0.002564326206993,-0.06175114443367401,0.21584867039336503,0.342831358492148,-0.40703229663501905,-0.06274467740844,0.26155034276323,69.18495864647356,0.656679286551414,418.58,2022-08-25T19:46:00Z
61,SPY,2022-08-26,2022-10-21,57,350,405.84,212,1889,5,60,1937,28346,12906,1,57.9,58.214237823595504,58.52,2.5,2.512085065822397,2.52,0.300144536858365,0.311253021729111,0.322361506599856,0.329672412356158,0.31195937603866103,0.312330777871323,0.312702179703984,0.001892025718389,0.885888208725204,0.003687549076821,-0.086513379928586,0.30208359639992505,0.33357984383105305,-0.38954236609096604,-0.08850442170875,0.27462398230372803,57.27559884992258,1.5523440077339,405.84,2022-08-26T19:46:00Z
62,SPY,2022-08-29,2022-10-21,54,350,403.82,70,1853,5,70,2445,28435,6587,9052,55.91,56.10180733465393,56.3,2.4,2.4099289539453252,2.42,0.302614211999622,0.30984643492519304,0.317078657850763,0.32458697705000705,0.309339418083421,0.309721736549033,0.310104055014645,0.000899762278558,0.8873993476872131,0.0038390567207560004,-0.08607224609623801,0.293131417051519,0.31447748420446203,-0.36498277015220104,-0.08832539879911201,0.27446962574445405,55.22996674844181,1.538007207873173,403.82,2022-08-29T19:46:00Z
63,SPY,2022-08-30,2022-10-21,53,350,398.18,3,1889,5,4,2308,29170,787,98,50.55,50.80877940600874,51.06,2.85,2.856418894357117,2.86,0.29609265663890905,0.30485221465781304,0.313611772676717,0.31730788639125,0.305697342078113,0.30586943850389103,0.30604153492967,0.002643730603967,0.871138896360917,0.004443157834347,-0.091396370477828,0.321577540682426,0.30215823283729304,-0.346932122879652,-0.09465715443762,0.27106874915391804,49.875113392164025,1.888089065803499,398.18,2022-08-30T19:46:00Z
64,SPY,2022-08-31,2022-10-21,52,350,397.35,2,1889,51,51,1644,29118,962,492,49.62,49.800750947643216,49.98,2.63,2.637427328421363,2.64,0.291672982577493,0.297982292899833,0.304291603222174,0.309503696226531,0.297782471894029,0.297956442416615,0.298130412939201,0.0017645222145730001,0.875033120472112,0.004513536155703,-0.08806970581631701,0.28591442697546904,0.295984790447936,-0.338711407297184,-0.09111598450488001,0.266550293732744,48.95791737855973,1.784689841869401,397.35,2022-08-31T19:46:00Z
65,SPY,2022-09-01,2022-10-21,51,350,394.29,61,1889,70,70,4943,29338,4092,2533,46.71,46.87219675268738,47.04,2.89,2.902076513323361,2.91,0.290137079782049,0.29561154527404804,0.301086010766048,0.30842660332279603,0.296636859743441,0.296951890567885,0.297266921392328,0.0035558971236850003,0.8633842748749051,0.004927545617588,-0.09220573873447001,0.31433133469149105,0.28356738733581405,-0.32258261006843,-0.09668951115532001,0.266527721806106,46.05400414843923,2.030246444928296,394.29,2022-09-01T19:46:00Z
66,SPY,2022-09-02,2022-10-21,50,350,391.07,52,1921,29,2,5176,29431,456,654,43.43,43.77139455893833,44.11,3.13,3.142111056602626,3.15,0.278968448291173,0.289954838289857,0.30094122828854203,0.290233901190731,0.29291416224487604,0.293233038403145,0.293551914561414,0.0045065204530910005,0.8625668057889241,0.005389395852826001,-0.08612103088936501,0.309647483514546,0.27227609152144,-0.30674137850544503,-0.091450293930723,0.26997065041407703,43.1736535131777,2.4317768198211462,391.07,2022-09-02T19:46:00Z
67,SPY,2022-09-06,2022-10-21,46,350,391.05,32,1927,51,60,5055,30806,1656,1029,43.32,43.57954800031912,43.84,2.95,2.963863879852033,2.9699999999999998,0.289366297727194,0.298155344252573,0.30694439077795105,0.31047417779338304,0.29914251257116203,0.29947433524731304,0.29980615792346504,0.0037862729618090003,0.8571641698653021,0.0054144830031740004,-0.098240648551056,0.297336917323873,0.247558425158165,-0.27922760518112,-0.10492780648428,0.272246588229379,42.86458046610954,2.18967095267165,391.05,2022-09-06T19:46:00Z
68,SPY,2022-09-07,2022-10-21,45,350,398.0,28,1949,50,50,5800,31269,298,2286,49.3,49.5001842398949,49.7,1.92,1.9223019826819652,1.9300000000000002,0.282189913874335,0.29107432514369,0.29995873641304505,0.30106674201481204,0.294176251606836,0.29438515348586203,0.29459405536488703,0.0039564503614130005,0.900358255755286,0.004368599800915,-0.074357812453698,0.23311319848149803,0.23261036094713802,-0.263876910763264,-0.080684414135022,0.282697090543965,49.31017404983633,1.6551611375425912,398.0,2022-09-07T19:46:00Z
69,SPY,2022-09-08,2022-10-21,44,350,398.81,134,1969,8,8,6041,33756,264,11080,49.87,50.048684511530524,50.23,1.67,1.674043410621155,1.6800000000000002,0.27803675683569,0.286935004494339,0.295833252152987,0.30251156849287303,0.289660487119591,0.28990033865935705,0.290140190199124,0.004852146797582,0.9055044793007591,0.004259565622498,-0.071905709698817,0.228955047251357,0.22236990903984302,-0.25232649816122,-0.078887893705031,0.283843142368772,49.98510612212449,1.548710641267547,398.81,2022-09-08T19:46:00Z
70,SPY,2022-09-09,2022-10-21,43,350,407.17,41,2000,5,10,7540,35279,8324,14377,57.6,57.85171278233247,58.1,1.1,1.104233050854924,1.11,0.271979661789058,0.289347104809415,0.30671454782977103,0.311243853472152,0.295485362209346,0.29580582105634,0.296126279903335,0.004659932950095,0.93327998280079,0.0032408523565060003,-0.057169980786194,0.171370401463829,0.20054209620406302,-0.23023614817786903,-0.063914623970879,0.293207398556222,57.885293201118,1.064478369743215,407.17,2022-09-09T19:46:00Z
71,SPY,2022-09-12,2022-10-21,40,350,410.5,11,1988,5,5,9781,38214,18438,4463,60.86,61.08739008662403,61.31,0.99,0.999676562935163,1.0,0.28485811944092404,0.302919237223478,0.320980355006032,0.327618093978641,0.31195179606300205,0.312283675866088,0.31261555566917304,0.0015611622879010002,0.940471997493959,0.002893410715414,-0.058075262494061,0.16331183841872002,0.18589313410462302,-0.21467511443738502,-0.064469048823429,0.288498001958126,60.89492884471799,0.6725069334033,410.5,2022-09-12T19:46:00Z
72,SPY,2022-09-13,2022-10-21,39,350,392.45,14,1998,6,25,11177,37391,491,150,44.07,44.38145107741679,44.69,2.43,2.444410043783901,2.45,0.294252080044325,0.307092544659186,0.319933009274047,0.317345664536246,0.31253323556177404,0.312934984487646,0.31333673341351703,0.0012872203628750002,0.8785836862865881,0.005171800581921001,-0.097003104482398,0.244341021137907,0.20591215466634202,-0.23168437604303602,-0.104520106035624,0.303702238628117,44.29416330702854,2.210147335856614,392.45,2022-09-13T19:46:00Z
73,SPY,2022-09-14,2022-10-21,38,350,394.78,18,2001,76,63,8367,37105,892,2629,45.94,46.11782026491744,46.3,1.94,1.944692424897074,1.9500000000000002,0.291429668984626,0.300103914466335,0.30877815994804303,0.313471677517752,0.30619703807659604,0.306424130147096,0.306651222217597,0.006269796716358001,0.8967502022006271,0.004835012707996,-0.083431374256549,0.212165937814409,0.18691737287645802,-0.210223505675896,-0.09315515343302401,0.30592914219919604,46.239716069561084,1.9341412134403901,394.78,2022-09-14T19:46:00Z
74,SPY,2022-09-15,2022-10-21,37,350,390.94,59,2018,25,5,13821,37558,1,802,42.15,42.366869261886706,42.59,2.09,2.091929521075585,2.1,0.28100577487766804,0.29119169710625203,0.30137761933483603,0.313509792676239,0.29868711197305103,0.29889214651574403,0.299097181058437,0.005944138542524,0.880063473240679,0.005468174508166001,-0.09374401688115301,0.23583739390659503,0.18521706991171402,-0.207156333886578,-0.10436123882529301,0.29602944785802005,42.46543209965114,2.025236959396657,390.94,2022-09-15T19:46:00Z
75,SPY,2022-09-16,2022-10-21,36,350,385.24,1043,2007,6,6,16017,39699,186,716,38.3,38.524127074003175,38.75,2.38,2.386652759434036,2.39,0.286205503687507,0.29506040339841,0.30391530310931403,0.30745455952393,0.29396132070450703,0.29415783422734404,0.29435434775018204,0.005263579306722,0.8604430935091361,0.006062692695285,-0.13755307015891102,0.254695178541253,0.280687158849015,-0.317941446520197,-0.11645834123538201,0.287730610339401,38.338688710650736,2.221608446659619,385.24,2022-09-16T19:46:00Z
76,SPY,2022-09-19,2022-10-21,33,350,387.88,1256,2466,5,6,13130,43515,3557,5237,40.2,40.45173529437357,40.7,1.75,1.7528524716024592,1.76,0.279402503282898,0.291444103073756,0.303485702864613,0.293295421765466,0.293155397673923,0.29338493364839,0.29361446962285803,0.0038237716058490004,0.8953748008423401,0.00538748962118,-0.11877944236912001,0.21763331157508803,0.269073575461105,-0.304571911407631,-0.09548654338311101,0.29036994970595104,40.414344983310905,1.689348817431736,387.88,2022-09-19T19:46:00Z
77,SPY,2022-09-20,2022-10-21,32,350,385.26,479,2205,55,55,17118,45587,123,753,38.1,38.323895881359974,38.55,2.2,2.204052915544847,2.21,0.295601433321367,0.30528449958047305,0.314967565839579,0.307595808558821,0.304713542470177,0.304922444952747,0.305131347435317,0.0045429330946130005,0.873511244682671,0.006015510991151001,-0.139067575973316,0.239242703687491,0.253306208520936,-0.28590764083262105,-0.11568327055991101,0.289988928979577,37.98007216532924,1.8742832419741462,385.26,2022-09-20T19:46:00Z
78,SPY,2022-09-21,2022-10-21,31,350,378.51,4019,2143,5,405,25399,47199,348,110,32.03,32.3006487459928,32.57,3.06,3.061701581322755,3.07,0.29287398974226403,0.30291262533949703,0.31295126093673004,0.297258833930346,0.304517397902973,0.30470509108917004,0.30489278427536703,0.0061452719627540005,0.838222394168006,0.0076060854767950005,-0.1527385101374,0.25905620454263,0.23442971474956803,-0.260857628984253,-0.131844113640221,0.305144886428662,32.34839217414271,3.077067941865146,378.51,2022-09-21T19:46:00Z
79,SPY,2022-09-22,2022-10-21,30,350,377.35,147,4968,64,64,17571,53393,88,1215,30.66,30.818301901045253,30.98,2.7199999999999998,2.725107333316496,2.73,0.283836507785925,0.290125715970432,0.29641492415493803,0.284809594480994,0.28906583490895704,0.289262007375999,0.289458179843041,0.006275603461919001,0.842043891166609,0.007969815444135001,-0.146675702558263,0.25419218621468503,0.22815069889837503,-0.252538522005677,-0.126044002629946,0.28610759621480303,30.71773009631303,2.644633446058604,377.35,2022-09-22T19:46:00Z
80,SPY,2022-09-23,2022-10-21,29,350,367.6,676,4983,6,6,136220,52528,27,242,23.46,23.482734755682774,23.51,5.16,5.173055146390812,5.18,0.30687517709690004,0.30761928142848305,0.308363385760066,0.30141941145940204,0.30734702840785605,0.30764441458673103,0.307941800765607,-1.3878941633e-05,0.743807785527912,0.010531102524477,-0.195836128508158,0.33579720082493103,0.191960206914421,-0.20982250159562402,-0.17711699301772602,0.29666126244220103,23.117020198510204,4.8008607618123005,367.6,2022-09-23T19:46:00Z
